Country,Comments,lower_comments,character,rovio,crash,frustrat,disapp,hat,n't,wait,annoy,sham,proble,waste,ruin,terrible,delet,uninstall,bad,rubbish,garbage,junk,crap,not,sum_1,negative
CA,All app does is throw up a connection error when starting. can not even start to play. Piece of crap.,all app does is throw up a connection error when starting. can not even start to play. piece of crap.,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1
CA,You only get 3 lives instead of 5. That's ludicrous.,you only get 3 lives instead of 5. that's ludicrous.,52,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CA,"Always having to be online is annoying... But not as much as the need to spend tons of cash to move forward. I with they would charge a set fee, then just let you play.... Lost all the charm of the first game.","always having to be online is annoying... but not as much as the need to spend tons of cash to move forward. i with they would charge a set fee, then just let you play.... lost all the charm of the first game.",209,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
CA,"Too much \buy this and watch that\"". Should be a fixed price and get on with the game.   This bad ads environment really do not entice you to enjoy the game.   Deleted""","too much \buy this and watch that\"". should be a fixed price and get on with the game.   this bad ads environment really do not entice you to enjoy the game.   deleted""",168,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4,1
CA,"I had a hate on for  angrybirds after the first game  got way too hard, but so far this ones a nice step up..  I'm sure it'll get to a point where it's way too hard to be fun again, but at this moment in time it's a lot of fun and has stepped up quite a bit graphic wise.  can not go wrong!","i had a hate on for  angrybirds after the first game  got way too hard, but so far this ones a nice step up..  i'm sure it'll get to a point where it's way too hard to be fun again, but at this moment in time it's a lot of fun and has stepped up quite a bit graphic wise.  can not go wrong!",290,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
CA,Before I was able to play this online on the subway but after the latest update I cannot.,before i was able to play this online on the subway but after the latest update i cannot.,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CA,"I'd love to rate better if I could even play, try to load the first level and it crashes, whoever tested the new update did not test it right!!","i'd love to rate better if i could even play, try to load the first level and it crashes, whoever tested the new update did not test it right!!",143,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
CA,Great game. Like it more than the others.,great game. like it more than the others.,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,It will not even open for me ... Waste of a download apparently,it will not even open for me ... waste of a download apparently,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1
CA,"Every time I try to play a level, I have to wait for it to crash, then restart to actual be able to play the level.","every time i try to play a level, i have to wait for it to crash, then restart to actual be able to play the level.",115,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
CA,Was a great game until the last update. Only 3 lives and the arena is the same everytime.,was a great game until the last update. only 3 lives and the arena is the same everytime.,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Thanks for the update worked great before now can not even play anymore. Do you guys even test these things anymore ?,thanks for the update worked great before now can not even play anymore. do you guys even test these things anymore ?,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CA,"Very disappointed with  angrybirds 2. The original was so much better. The graphics are cool, but the rest not so much. Should've stuck to the original formal of having X amount of birds per level and that's it! I have having to \earn cards\"" and waiting to continue to play. I would rather pay 0.99$ and have no ads than free and being stuck watching 15 second ads.""","very disappointed with  angrybirds 2. the original was so much better. the graphics are cool, but the rest not so much. should've stuck to the original formal of having x amount of birds per level and that's it! i have having to \earn cards\"" and waiting to continue to play. i would rather pay 0.99$ and have no ads than free and being stuck watching 15 second ads.""",367,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
CA,can not even open,can not even open,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CA,I love this game...graphics are awesome. It does crash sometimes though.,i love this game...graphics are awesome. it does crash sometimes though.,72,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CA,"Birds launch themselves, no videos to watch to double rewards, inaccurate lives remaining. Deleting app. do not bother unless you like being frustrated","birds launch themselves, no videos to watch to double rewards, inaccurate lives remaining. deleting app. do not bother unless you like being frustrated",151,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1
CA,"I was disappointed at first about having to \wait to refill your lives\"" but I played. Even though annoyed. And now I've gone from a maximum of five lives down to three? That's crap. I dislike this game now.""","i was disappointed at first about having to \wait to refill your lives\"" but i played. even though annoyed. and now i've gone from a maximum of five lives down to three? that's crap. i dislike this game now.""",208,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1
CA,You need to buy extra lives to keep playing if you do not beat levels on the first try.,you need to buy extra lives to keep playing if you do not beat levels on the first try.,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CA,Deleted the game because the update changed your lives from 5 to 3 and changed the time to receive a life from 30 minutes to 60 minutes.,deleted the game because the update changed your lives from 5 to 3 and changed the time to receive a life from 30 minutes to 60 minutes.,136,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
CA,"Keeps crashing. Open the first level and crash. iPad 2 latest iOS as of August 2015,","keeps crashing. open the first level and crash. ipad 2 latest ios as of august 2015,",84,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CA,Good game,good game,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Very  good,very  good,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,It always crashes whenever I try and play the first level.,it always crashes whenever i try and play the first level.,58,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CA,Visually looks good but it is not too long that you run out of lives and have to wait or pay out... I would pay a few bucks for the full game; will not put a dime in this scam.,visually looks good but it is not too long that you run out of lives and have to wait or pay out... i would pay a few bucks for the full game; will not put a dime in this scam.,176,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
CA,If they fixed the serious bugs it would rate much higher.,if they fixed the serious bugs it would rate much higher.,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,"Unbelievably slow load time leads to an advisement to check my internet connection. Refund, please.","unbelievably slow load time leads to an advisement to check my internet connection. refund, please.",99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,"I played about 8 to 10 levels of the game before deleting it. It game itself plays well and is designed nicely, but nothing else about it is worth the download. I'm not the first to say it and I will not be the last, Rovio sold out, and lost my respect at the same time. They've sold their souls to the \free to play\"" cash grab format that so many other games are using more and more, to line the developer's pockets. The direct sequel to the extremely popular first instalment in the  angrybirds franchise. It's very disappointing and near impossible to play and enjoy it due to the shrinking life timer and you have to pay money to continue. Why Rovio?""","i played about 8 to 10 levels of the game before deleting it. it game itself plays well and is designed nicely, but nothing else about it is worth the download. i'm not the first to say it and i will not be the last, rovio sold out, and lost my respect at the same time. they've sold their souls to the \free to play\"" cash grab format that so many other games are using more and more, to line the developer's pockets. the direct sequel to the extremely popular first instalment in the  angrybirds franchise. it's very disappointing and near impossible to play and enjoy it due to the shrinking life timer and you have to pay money to continue. why rovio?""",656,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,1
CA,"This is a great game and has undergone significant updates. The sad twist is that it is now impossible to enjoy the game for more than a few minutes at a time, because of the all the in-app purchases available. Not only is the game full of ads, but no real progress can be made without spending real money. I'm reading in the papers that Rovio laid off another 260 employees. Maybe if their games were playable, they would not be losing money so quickly. did not they see the success of the free original game?","this is a great game and has undergone significant updates. the sad twist is that it is now impossible to enjoy the game for more than a few minutes at a time, because of the all the in-app purchases available. not only is the game full of ads, but no real progress can be made without spending real money. i'm reading in the papers that rovio laid off another 260 employees. maybe if their games were playable, they would not be losing money so quickly. did not they see the success of the free original game?",510,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
CA,"After the last update, instead of getting 5 lives and only having to wait 20 minutes for a new life,you now only have 3 lives and you have to wait 45 minutes until you get a new one!! Complete BS!! Also, now there are random ads/videos that pop up without having the option to watch them or not. JUST CHANGE YOUR CLOCK PEOPLE SO YOU do not HAVE TO WAIT TO PLAY THEIR USELESS \free\"" GAME.!!""","after the last update, instead of getting 5 lives and only having to wait 20 minutes for a new life,you now only have 3 lives and you have to wait 45 minutes until you get a new one!! complete bs!! also, now there are random ads/videos that pop up without having the option to watch them or not. just change your clock people so you do not have to wait to play their useless \free\"" game.!!""",391,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
CA,So fun and the extra card system is perfect,so fun and the extra card system is perfect,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,"With this update, whenever I try to enter a level, my game freezes, then kicks me back to the home menu (my game kicks me out). Please fix this. It never happened before.","with this update, whenever i try to enter a level, my game freezes, then kicks me back to the home menu (my game kicks me out). please fix this. it never happened before.",170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,I loved how I could play all the time even without a network connection. But now the new update ruined that ??,i loved how i could play all the time even without a network connection. but now the new update ruined that ??,110,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1
CA,Took some getting used to. No crashes on my iPad Air,took some getting used to. no crashes on my ipad air,52,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CA,Very good app,very good app,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Wonderful game but the update made the game completely awful and worth no one's time. You can only have 3 lives instead of 5 and it takes 1h instead of 25 min to get another life. It keeps crashing and telling me to check my connection when I want to play in the arena. This is by far the stupidest thing Rovio could have done to their game. If you're so desperate to make even more money off your ridiculous franchise maybe you should just return to making people buy the app instead of making it utterly unenjoyable. Maybe you'll make more money by firing whatever idiot came up with this idea.,wonderful game but the update made the game completely awful and worth no one's time. you can only have 3 lives instead of 5 and it takes 1h instead of 25 min to get another life. it keeps crashing and telling me to check my connection when i want to play in the arena. this is by far the stupidest thing rovio could have done to their game. if you're so desperate to make even more money off your ridiculous franchise maybe you should just return to making people buy the app instead of making it utterly unenjoyable. maybe you'll make more money by firing whatever idiot came up with this idea.,596,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1
CA,Way to ruin a good game. Guess you were not making enough money so you had to reduce the health by half down to 5. do not waste your time,way to ruin a good game. guess you were not making enough money so you had to reduce the health by half down to 5. do not waste your time,137,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,3,1
CA,Every time I try to buy gems it crashes and I do not get the gems but I still get charged??!! Wtf. Removing app.,every time i try to buy gems it crashes and i do not get the gems but i still get charged??!! wtf. removing app.,112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
CA,Only 3 lives before I have to pay? I would pay to remove the lives system altogether.,only 3 lives before i have to pay? i would pay to remove the lives system altogether.,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,"New update has too many inconsistencies with play. Pigs go out of view but do not die, birds fail to launch on time with tap, etc.   Will not be playing anymore. Poor look, Rovio","new update has too many inconsistencies with play. pigs go out of view but do not die, birds fail to launch on time with tap, etc.   will not be playing anymore. poor look, rovio",178,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
CA,Works well. Looks great. Good game!,works well. looks great. good game!,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,"Current version crashes more frequently than previous version. If the kids were not insistent on keeping it, it would be uninstalled by now.","current version crashes more frequently than previous version. if the kids were not insistent on keeping it, it would be uninstalled by now.",140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3,1
CA,10 lives were too much so now it's only 5... Way to go Rovio. Not going to make me spend a dime on those gems. No wonder why you need to fire people. Too big too fast and ruining it all by applying stupid in app purchases,10 lives were too much so now it's only 5... way to go rovio. not going to make me spend a dime on those gems. no wonder why you need to fire people. too big too fast and ruining it all by applying stupid in app purchases,221,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,1
CA,What's with only 3 hearts... And taking 55 minutes to replenish just one heart? Total bull! Change it back to at least 5 and a half hour a heart....,what's with only 3 hearts... and taking 55 minutes to replenish just one heart? total bull! change it back to at least 5 and a half hour a heart....,148,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CA,I can GIT on but can not play the levels,i can git on but can not play the levels,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CA,"Horrible game it crashes every time I open the app you really need to fix this, such a disappointment.","horrible game it crashes every time i open the app you really need to fix this, such a disappointment.",102,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
CA,Companies like Rovio should be ashamed for ruining such and amazing game with there micro transactions.,companies like rovio should be ashamed for ruining such and amazing game with there micro transactions.,103,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3,1
CA,I can not even play a single level without it crashing,i can not even play a single level without it crashing,54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
CA,"Fun game, now I can not even open this","fun game, now i can not even open this",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CA,Very addicting and fun! And 5 star worthy,very addicting and fun! and 5 star worthy,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Downloaded latest update and now crashes immediately........ Unplayable!!!,downloaded latest update and now crashes immediately........ unplayable!!!,74,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CA,"Spirit of angrybirds gone with the wind .... Money, money, money ... ??","spirit of angrybirds gone with the wind .... money, money, money ... ??",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,"Who the f*** thought it was a good idea to reduce the lives from 5 to 3 and increase the recharge from 30min to 1hour!!!?  Do you want micro-transaction money that bad? As if the ads are not enough.  When this game just came out I gave it a 4/5, it had hilarious animations, new level designs, spells, etc.  Until this update   Seriously!? Rovio!? Please, just fire all your idiotic executives","who the f*** thought it was a good idea to reduce the lives from 5 to 3 and increase the recharge from 30min to 1hour!!!?  do you want micro-transaction money that bad? as if the ads are not enough.  when this game just came out i gave it a 4/5, it had hilarious animations, new level designs, spells, etc.  until this update   seriously!? rovio!? please, just fire all your idiotic executives",393,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,1
CA,"Oh ok. Rovio has halved the amount of maximum lives you can have.... First they were too lazy to actually design levels, so they keep repeating 'random' layouts now this.... Bye  angrybirds 2. You have been DELETED!","oh ok. rovio has halved the amount of maximum lives you can have.... first they were too lazy to actually design levels, so they keep repeating 'random' layouts now this.... bye  angrybirds 2. you have been deleted!",215,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
CA,"Fun, addictive but crashes a lot. Love the new changes.","fun, addictive but crashes a lot. love the new changes.",55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CA,This game takes more time to load than Photoshop on a computer built in the 90s. Crashes a lot and the lives gimmick is total BS. RIP Rovio you just dug your grave,this game takes more time to load than photoshop on a computer built in the 90s. crashes a lot and the lives gimmick is total bs. rip rovio you just dug your grave,163,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
CA,"Every square inch of this game has been monetized. Optional ads, forced ads, paid lives, paid continues, paid one-time spells. It's ridiculous.","every square inch of this game has been monetized. optional ads, forced ads, paid lives, paid continues, paid one-time spells. it's ridiculous.",143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,"I hate the fact that I find 5 hearts not enough and do you know what rovio does, they change it to 3 hearts. Yet I'm still addicted to it.","i hate the fact that i find 5 hearts not enough and do you know what rovio does, they change it to 3 hearts. yet i'm still addicted to it.",138,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
CA,"Really Rovio? I enjoy the game but did you really reduced the hearts from 5 to 3, and upped the recovery time for each from 25 min to an hour? Come on guys I do not mind that you guys make money but when your system is so intrusive it's annoying. Sorry I got tiered of all the intrusion and will be deleting the game.  Rovio you are better then this, get it together and think of the gaming experience not just money.","really rovio? i enjoy the game but did you really reduced the hearts from 5 to 3, and upped the recovery time for each from 25 min to an hour? come on guys i do not mind that you guys make money but when your system is so intrusive it's annoying. sorry i got tiered of all the intrusion and will be deleting the game.  rovio you are better then this, get it together and think of the gaming experience not just money.",417,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,5,1
CA,good game destroyed by continuos facebook nagging and freemium crap Next time just charge 2 or 3 bucks for the game and be done with it instead of irritating your customers .,good game destroyed by continuos facebook nagging and freemium crap next time just charge 2 or 3 bucks for the game and be done with it instead of irritating your customers .,174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1
CA,Let me pay for the game and let me play ! always waiting for lifes and watching advertising kill the game. You wont get a single dollar from me that way. Put a price on the game and I will pay because it is a good game !,let me pay for the game and let me play ! always waiting for lifes and watching advertising kill the game. you wont get a single dollar from me that way. put a price on the game and i will pay because it is a good game !,220,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
CA,The game opens and than crashes when you try to play any level...was excited for the new game and of course it crashes...just updated and crashes again..starts to load and crashed..did I mention that it CRASHES..,the game opens and than crashes when you try to play any level...was excited for the new game and of course it crashes...just updated and crashes again..starts to load and crashed..did i mention that it crashes..,212,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1
CA,Random stages design for you not to be able to beat unless lucky or with purchases. After new update. Timer no longer moves.,random stages design for you not to be able to beat unless lucky or with purchases. after new update. timer no longer moves.,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CA," angrybirds 2 is fun for the first 30 or so levels, you learn to fall in love again with the birds you love.  Then comes the in app purchases to be able to continue. You only have 5 retry and then you need to pay to play.  Was fun but now I spend more time watching the videos then I spend playing.  Try it if you wish, but what made the first  angrybirds so popular is completely absent from this one."," angrybirds 2 is fun for the first 30 or so levels, you learn to fall in love again with the birds you love.  then comes the in app purchases to be able to continue. you only have 5 retry and then you need to pay to play.  was fun but now i spend more time watching the videos then i spend playing.  try it if you wish, but what made the first  angrybirds so popular is completely absent from this one.",402,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CA,The original  angrybirds is great. These limited lives and gems BS is crap. Deleted after the first time I ran out of lives. I do not play into this crap.,the original  angrybirds is great. these limited lives and gems bs is crap. deleted after the first time i ran out of lives. i do not play into this crap.,154,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,1
CA,Tried several times this app is dead. Better hire back those guys you laid off.,tried several times this app is dead. better hire back those guys you laid off.,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,I loved it until I realized it was was another one of those games that you had to wait half an hour to play again because you 'ran out of lives'. I personally hate games like that so  angrybirds 2 did not live up to my expectations.,i loved it until i realized it was was another one of those games that you had to wait half an hour to play again because you 'ran out of lives'. i personally hate games like that so  angrybirds 2 did not live up to my expectations.,232,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
CA,Overall an enjoyable game. One flaw is that the birds sometimes randomly launch themselves making it so you run out of birds and can not complete the level.,overall an enjoyable game. one flaw is that the birds sometimes randomly launch themselves making it so you run out of birds and can not complete the level.,156,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
CA,Really fun and addictive,really fun and addictive,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,"The game was good, but since the last update, it became unplayable.  do not want to have to watch ads and pay microtransaction fees every minute to be able to play a game!  Change the model or let me pay for an ad-free app and I'll come back...","the game was good, but since the last update, it became unplayable.  do not want to have to watch ads and pay microtransaction fees every minute to be able to play a game!  change the model or let me pay for an ad-free app and i'll come back...",244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
CA,"After installing latest update on my IPad when I try to open level 241, the game shuts down!!!!  Maybe a bit more testing?????","after installing latest update on my ipad when i try to open level 241, the game shuts down!!!!  maybe a bit more testing?????",126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Fun....but.....newest update is not fun.....I now only have 3 lives when full....know for a fact others have 5.  I even used gems I earned for refill.....only got 3.  You need to fix some more problems.!!!!,fun....but.....newest update is not fun.....i now only have 3 lives when full....know for a fact others have 5.  i even used gems i earned for refill.....only got 3.  you need to fix some more problems.!!!!,206,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1
CA,"Sure it's free, sure you can play the full game without paying a dime... but the recent update has gone too far, proving that mobile gaming is just another cash-grab for developers. Instead of 10 hearts you now have 5, shortening your free game time (otherwise, if you wanna play again right away, you're gonna have to pay up). The ads are constant, repetitive, and just plain awkward to watch when all you want to do is PLAY the damn game. I had respect for Rovio when the first few  angrybirds games came out. You had to pay a dollar or something for each game but at least you had the full game, without any ads or in-app restrictions. Now, it's clear that even Rovio has become just another group of sellouts. Stay away from \free\"" games, it's sad to see them take over the App Store without any kind of substance or creativity put in them.""","sure it's free, sure you can play the full game without paying a dime... but the recent update has gone too far, proving that mobile gaming is just another cash-grab for developers. instead of 10 hearts you now have 5, shortening your free game time (otherwise, if you wanna play again right away, you're gonna have to pay up). the ads are constant, repetitive, and just plain awkward to watch when all you want to do is play the damn game. i had respect for rovio when the first few  angrybirds games came out. you had to pay a dollar or something for each game but at least you had the full game, without any ads or in-app restrictions. now, it's clear that even rovio has become just another group of sellouts. stay away from \free\"" games, it's sad to see them take over the app store without any kind of substance or creativity put in them.""",846,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
CA,"I gave it 3 stars, only because the game does not always work. It closes on me almost every time I try to play, first I thought it was my iPad but it's even worse on my brothers. He can not even play it on his, but that being said......when I do get to play it, it's great. I like it a lot better than the original and I would love to play it more....if it would work properly.","i gave it 3 stars, only because the game does not always work. it closes on me almost every time i try to play, first i thought it was my ipad but it's even worse on my brothers. he can not even play it on his, but that being said......when i do get to play it, it's great. i like it a lot better than the original and i would love to play it more....if it would work properly.",377,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
CA,It always crashes whenever I try to play the first level,it always crashes whenever i try to play the first level,56,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CA,Very addictive but keeps crashing :(,very addictive but keeps crashing :(,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
CA,More lives would be nice through...,more lives would be nice through...,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Super polished game.,super polished game.,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,"Amazing, so much fun!","amazing, so much fun!",21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,I Loved  angrybirds 2,i loved  angrybirds 2,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,"I downloaded this game to have fun and no connection needed. Yet it needs connection just to play, so dumb","i downloaded this game to have fun and no connection needed. yet it needs connection just to play, so dumb",106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,"Game commercials everywhere! can not play more than a few tries without running out of \lives\"" and having to either buy more or waiting or watching commercials. And eventually they stop offering commercials, and make you wait 1 hour to get one life, or buy them. Really unhappy with how they monetized this game to the point that if you are unwilling to pay you can not play.   I would much rather buy the game upfront and have unlimited lives instead of this new idea where you get a crippled game unless you pay repeatedly.""","game commercials everywhere! can not play more than a few tries without running out of \lives\"" and having to either buy more or waiting or watching commercials. and eventually they stop offering commercials, and make you wait 1 hour to get one life, or buy them. really unhappy with how they monetized this game to the point that if you are unwilling to pay you can not play.   i would much rather buy the game upfront and have unlimited lives instead of this new idea where you get a crippled game unless you pay repeatedly.""",527,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1
CA,Completely profit driven version of the original. Brutal.,completely profit driven version of the original. brutal.,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,"Yet another game that has lives that recharge over time. Also it is filled with video ads to get gems,lives, extra birds etc. Now there are even ads after you complete a level!! Save your time and skip this trash.","yet another game that has lives that recharge over time. also it is filled with video ads to get gems,lives, extra birds etc. now there are even ads after you complete a level!! save your time and skip this trash.",213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1
CA,"F**k you, Rovio. Was huge fan, but deleting  angrybirds 2. Stupid model, stupid, repetitive & ridiculous levels. Dropped the ball big time & lost a friend here. Sit on your pile of $$ and laugh, but you've lost the thread here. Greedy bastards.","f**k you, rovio. was huge fan, but deleting  angrybirds 2. stupid model, stupid, repetitive & ridiculous levels. dropped the ball big time & lost a friend here. sit on your pile of $$ and laugh, but you've lost the thread here. greedy bastards.",244,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1
CA,It's a brilliant fun addicting game,it's a brilliant fun addicting game,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,Great game !!!,great game !!!,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CA,"The whole point of why  angrybirds was successful was because you could play continuously and simply enjoy the game. With the introduction of the hearts (more like roadblocks) it's all too clear Rovio is more concerned about making money off their clients then keeping them happy with their product. Animations were great, so was the gameplay. However, uninstalled because I would rather play a lesser quality game then waste my time waiting for hearts or watching ads to accumulate gems. I hope they actually go through these reviews and learn that the reason they were so successful with their first game is because it seemed like they actually cared about their player's level of enjoyment, not how much they could squeeze out of them while using the game as an incentive for purchases.","the whole point of why  angrybirds was successful was because you could play continuously and simply enjoy the game. with the introduction of the hearts (more like roadblocks) it's all too clear rovio is more concerned about making money off their clients then keeping them happy with their product. animations were great, so was the gameplay. however, uninstalled because i would rather play a lesser quality game then waste my time waiting for hearts or watching ads to accumulate gems. i hope they actually go through these reviews and learn that the reason they were so successful with their first game is because it seemed like they actually cared about their player's level of enjoyment, not how much they could squeeze out of them while using the game as an incentive for purchases.",789,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,6,1
